ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
61972;2010-01-07T19:00:00+01:00;100940;;;160;8.2;300.35;;;;;;;;;;;;;;;;;;;304.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-22.344167,40.340667;EUROPA;;;;27.200000000000045;;;31.5;;;-22.344167;40.340667;6;;;;;;;;;1
7015;2010-01-07T22:00:00+01:00;101430;210.0;En hausse;80;1.0;266.05;264.65;88;3000.0;Brume;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25.0;2;1750.0;35;20;10;100820.0;;;;;;;;;;;;3.1;-10.0;17;0.0;0.0;-30.0;0.0;0.0;;;;710.0;1103.0;3100.0;;2.0;6;1800.0;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Brume;-7.099999999999966;;;;;;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;1
7280;2010-01-07T22:00:00+01:00;101190;70.0;1;360;2.6;271.25;270.85;97;2600.0;Brume;;;;;250.0;;;;98350.0;;;;;;;;;;;;3.6;-10.0;;;;;0.0;0.0;;;;710.0;1104.0;;;;;;;;;;;;;;;47.267833,5.088333;DIJON-LONGVIC;1;;Brume;-1.8999999999999773;;;;;;47.267833;5.088333;219;Ouges;21473;Dijon Métropole;242100410;Côte-d'Or;21;Bourgogne-Franche-Comté;27;1
81405;2010-01-07T22:00:00+01:00;101140;;;70;2.1;300.25;295.65;76;11000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;8;6;25.0;2;800.0;32;20;10;101050.0;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;4.822333,-52.365333;CAYENNE-MATOURY;;8;Dans l’ensemble, nuages se dissipant ou devenant moins épais;27.100000000000023;;;;;;4.822333;-52.365333;4;Matoury;97307;CA du Centre Littoral;249730045;Guyane;973;Guyane;3;1
7020;2010-01-08T01:00:00+01:00;101630;80.0;En hausse;20;10.3;276.45;272.85;77;18000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;50.0;4;1250.0;35;20;10;101550.0;;;;;;;;;;;;13.9;-10.0;;;;;0.0;0.0;0.0;;;710.0;1114.0;;;4.0;6;990.0;;;;;;;;;;49.725167,-1.939833;PTE DE LA HAGUE;En hausse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;3.3000000000000114;;;;;;49.725167;-1.939833;6;La Hague;50041;CA du Cotentin;200067205;Manche;50;Normandie;28;1
7207;2010-01-08T01:00:00+01:00;101660;70.0;1;30;2.6;273.05;270.55;81;25000.0;État du ciel inchangé dans l’ensemble;1;1;10.0;1;800.0;31;20;10;101120.0;;;;;;;;;;;;4.6;-10.0;;;;;0.0;0.0;0.0;;;710.0;1105.0;2428.0;;;;;;;;;;;;;;47.294333,-3.218333;BELLE ILE-LE TALUT;1;1;État du ciel inchangé dans l’ensemble;-0.0999999999999659;;;;;;47.294333;-3.218333;34;Bangor;56009;CC de Belle Ile en Mer;245600465;Morbihan;56;Bretagne;53;1
7621;2010-01-08T01:00:00+01:00;100860;20.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;30;2.6;272.25;271.65;95;2000.0;Chute continue de flocons de neige, faible au moment de l’observation;Neige, ou pluie et neige mêlées;7;100.0;8;80.0;35;61;60;96390.0;;;;;;;;;;;;4.6;-10.0;17;0.03;0.01;-60.0;0.2;2.0;6.0;;;710.0;1105.0;3101.0;;3.0;7;90.0;5.0;7;180.0;7.0;6;300.0;;;;43.188,0.0;TARBES-OSSUN;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Neige, ou pluie et neige mêlées;Chute continue de flocons de neige, faible au moment de l’observation;-0.8999999999999773;;;;;;43.188;0.0;360;Louey;65284;CA Tarbes-Lourdes-Pyrénées;200069300;Hautes-Pyrénées;65;Occitanie;76;1
7747;2010-01-08T01:00:00+01:00;100290;-230.0;8;310;5.7;276.15;274.15;87;20000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;;1250.0;;;;99750.0;;;;;;;;;;;;10.3;-10.0;;;;;0.2;2.0;8.0;;;710.0;1110.0;;;;;;;;;;;;;;;42.737167,2.872833;PERPIGNAN;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.0;;;;;;42.737167;2.872833;42;Perpignan;66136;CU Perpignan Méditerranée Métropole;200027183;Pyrénées-Orientales;66;Occitanie;76;1
7434;2010-01-08T04:00:00+01:00;101070;-70.0;6;40;5.1;269.25;268.15;91;6000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;;150.0;;;;96070.0;;;;;;;;;;;;12.3;-10.0;13;0.01;;;0.0;0.0;;;;710.0;1112.0;;;;;;;;;;;;;;;45.861167,1.175;LIMOGES-BELLEGARDE;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;-3.8999999999999773;;;;;;45.861167;1.175;402;Limoges;87085;CU Limoges Métropole;248719312;Haute-Vienne;87;Nouvelle-Aquitaine;75;1
61998;2010-01-08T04:00:00+01:00;101030;;;240;2.1;279.25;275.75;78;45000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;2;800.0;35;20;12;;;;2350.0;;;;;;;;;6.2;-10.0;;;;;0.0;0.0;;;;710.0;1106.0;;;2.0;6;780.0;;;;;;;;;;-49.352333,70.243333;KERGUELEN;;1;État du ciel inchangé dans l’ensemble;6.100000000000023;;;;;;-49.352333;70.243333;29;;;;;;;;;1
7314;2010-01-08T07:00:00+01:00;101380;10.0;3;10;8.7;273.45;271.55;87;;;;;;;;;;;101090.0;;;;273.25;;274.95;;;;;;11.3;-10.0;;;;;0.0;0.0;;0.0;0.0;710.0;1111.0;;;;;;;;;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;3;;;0.30000000000001137;0.10000000000002274;;1.8000000000000114;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;1
7015;2010-01-08T13:00:00+01:00;101980;10.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;60;7.2;269.85;267.65;83;5000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;450.0;35;61;60;101380.0;;;;;;;;;;;;11.3;-10.0;17;0.0;0.0;-60.0;0.0;0.0;0.0;;;710.0;1111.0;3100.0;;8.0;6;390.0;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;-3.2999999999999545;;;;;;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;1
7110;2010-01-06T13:00:00+01:00;99990;20.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;350;7.7;275.05;272.45;83;4000.0;Averse(s) de pluie et neige mêlées, faible(s);Averse(s);7;90.0;7;450.0;39;61;60;98820.0;;;;;;;;;;;;15.4;-10.0;12;0.02;0.02;-60.0;0.8;1.0;2.0;;;710.0;1115.0;3102.0;;1.0;9;390.0;3.0;6;600.0;7.0;6;990.0;;;;48.444167,-4.412;BREST-GUIPAVAS;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Averse(s);Averse(s) de pluie et neige mêlées, faible(s);1.900000000000034;;;;;;48.444167;-4.412;94;Guipavas;29075;Brest Métropole;242900314;Finistère;29;Bretagne;53;1
7168;2010-01-06T16:00:00+01:00;100390;30.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;150;2.1;269.15;267.05;84;2000.0;Chute continue de flocons de neige, faible au moment de l’observation;Neige, ou pluie et neige mêlées;2;100.0;8;250.0;35;61;60;98980.0;;;;;;;;;;;;4.1;-10.0;17;0.01;0.01;-30.0;0.0;0.0;;;;710.0;1104.0;3101.0;;5.0;6;210.0;7.0;6;900.0;;;;;;;48.324667,4.02;TROYES-BARBEREY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Neige, ou pluie et neige mêlées;Chute continue de flocons de neige, faible au moment de l’observation;-4.0;;;;;;48.324667;4.02;112;Barberey-Saint-Sulpice;10030;CA Troyes Champagne Métropole;200069250;Aube;10;Grand Est;44;1
7222;2010-01-06T16:00:00+01:00;100000;-100.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;210;4.1;275.95;273.55;84;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;4;800.0;39;20;13;99680.0;;;;;;;;;;;;7.2;-10.0;11;;0.0;-30.0;0.0;0.0;;;;710.0;1107.0;3100.0;;2.0;8;690.0;3.0;9;780.0;5.0;0;7500.0;;;;47.15,-1.608833;NANTES-BOUGUENAIS;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;2.8000000000000114;;;;;;47.15;-1.608833;26;Saint-Aignan-Grandlieu;44150;Nantes Métropole;244400404;Loire-Atlantique;44;Pays de la Loire;52;1
7630;2010-01-06T16:00:00+01:00;100500;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;300;4.1;278.85;273.75;70;50000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;800.0;38;61;60;98580.0;;;;;;;;;;;;10.8;-10.0;;;0.0;-30.0;0.0;0.0;;;;710.0;1111.0;3100.0;;1.0;6;750.0;3.0;8;1050.0;6.0;6;1350.0;;;;43.621,1.378833;TOULOUSE-BLAGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;5.7000000000000455;;;;;;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;1
7015;2010-01-06T19:00:00+01:00;100480;60.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;160;1.5;269.95;266.95;77;8000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;7;2250.0;30;27;60;99890.0;;;;265.95;;270.15;;;;;;3.1;-10.0;;;0.0;-60.0;0.0;0.0;;0.0;;710.0;1103.0;3100.0;;7.0;3;1800.0;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;-3.1999999999999886;-7.199999999999989;;-3.0;;;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;1
7481;2010-01-06T19:00:00+01:00;100570;90.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;160;1.5;272.15;268.95;76;8000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;3500.0;30;23;60;97600.0;;;;270.05;;274.35;;;;;;3.6;-10.0;13;0.08;0.0;-60.0;0.0;0.0;;0.0;;710.0;1104.0;3100.0;;7.0;3;3000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;-1.0;-3.099999999999966;;1.2000000000000455;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
7627;2010-01-06T22:00:00+01:00;100710;20.0;1;160;2.6;273.35;269.95;78;;;;;;;;;;;95700.0;;;;;;;;;;;;4.6;-10.0;;;;;0.0;0.0;;;;710.0;1105.0;;;;;;;;;;;;;;;43.005333,1.106833;ST GIRONS;1;;;0.20000000000004547;;;;;;43.005333;1.106833;414;Lorp-Sentaraille;9289;CC Couserans-Pyrénées;200067940;Ariège;9;Occitanie;76;1
7510;2010-01-07T01:00:00+01:00;100490;0.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;180;3.6;274.35;273.95;97;10000.0;Averse(s) de neige, ou de pluie et de neige;Averse(s);7;90.0;7;150.0;38;61;60;99820.0;;;;;;;;;;;;6.2;-10.0;11;;0.0;-60.0;2.0;;;;;710.0;1106.0;3100.0;;2.0;7;180.0;4.0;7;300.0;5.0;6;600.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Averse(s);Averse(s) de neige, ou de pluie et de neige;1.2000000000000455;;;;;;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;1
78925;2010-01-07T01:00:00+01:00;101520;150.0;3;40;2.1;298.55;294.85;80;15000.0;État du ciel inchangé dans l’ensemble;1;1;40.0;3;800.0;32;20;10;;;;;295.15;;303.35;;;;;;;;;;;;;;0.0;;0.2;;;;;3.0;8;750.0;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;3;1;État du ciel inchangé dans l’ensemble;25.400000000000034;22.0;;30.200000000000045;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;1
81408;2010-01-07T01:00:00+01:00;101120;;;330;1.0;298.25;296.45;90;;;;;;;;;;;101040.0;;;;;;302.95;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;3.890667,-51.804667;SAINT GEORGES;;;;25.100000000000023;;;29.80000000000001;;;3.890667;-51.804667;6;Saint-Georges;97308;CC de l'Est Guyanais;249730052;Guyane;973;Guyane;3;1
78925;2010-01-07T04:00:00+01:00;101550;30.0;0;20;0.5;297.25;294.35;84;15000.0;État du ciel inchangé dans l’ensemble;1;1;25.0;2;800.0;32;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;8;780.0;;;;;;;;;;14.595333,-60.995667;LAMENTIN-AERO;0;1;État du ciel inchangé dans l’ensemble;24.100000000000023;;;;;;14.595333;-60.995667;3;Le Lamentin;97213;CA du Centre de la Martinique;249720061;Martinique;972;Martinique;2;1
7434;2010-01-07T07:00:00+01:00;100540;50.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;220;4.1;272.75;272.75;100;200.0;Brouillard, déposant du givre, ciel invisible;Neige, ou pluie et neige mêlées;4;101.0;;;62;61;60;95630.0;;;;270.35;;272.75;;270.15;;;;6.7;-10.0;13;0.04;0.0;-60.0;0.0;0.0;;0.4;0.6;710.0;1107.0;3100.0;;;;;;;;;;;;;;45.861167,1.175;LIMOGES-BELLEGARDE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Neige, ou pluie et neige mêlées;Brouillard, déposant du givre, ciel invisible;-0.39999999999997726;-2.7999999999999545;;-0.39999999999997726;;-3.0;45.861167;1.175;402;Limoges;87085;CU Limoges Métropole;248719312;Haute-Vienne;87;Nouvelle-Aquitaine;75;1
7690;2010-01-07T07:00:00+01:00;100580;160.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;320;6.2;275.45;268.05;58;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;0.0;;;;;;100230.0;;;;275.35;;278.55;;274.15;;;;8.7;-10.0;0;0.0;;;0.0;0.0;;0.0;0.0;710.0;1109.0;;;;;;;;;;;;;;;43.648833,7.209;NICE;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;2.3000000000000114;2.2000000000000455;;5.400000000000034;;1.0;43.648833;7.209;2;Nice;6088;Métropole Nice Côte d'Azur;200030195;Alpes-Maritimes;6;Provence-Alpes-Côte d'Azur;93;1
7015;2010-01-04T07:00:00+01:00;102110;-120.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;260;0.5;266.55;265.45;91;8000.0;Nuages en formation ou en train de se développer;;;60.0;5;2250.0;35;20;10;101500.0;;;;265.45;;269.45;;262.15;;;;2.6;-10.0;4;0.0;0.0;-60.0;0.0;0.0;;0.0;0.2;710.0;1103.0;3100.0;;5.0;6;2100.0;;;;;;;;;;50.57,3.0975;LILLE-LESQUIN;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Nuages en formation ou en train de se développer;-6.599999999999966;-7.699999999999989;;-3.6999999999999886;;-11.0;50.57;3.0975;47;Fretin;59256;Métropole Européenne de Lille;245900410;Nord;59;Hauts-de-France;32;1
7020;2010-01-04T07:00:00+01:00;102020;-130.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;120;4.6;274.75;269.05;66;20000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;1250.0;35;61;60;101940.0;;;;273.85;;277.45;;;;;;8.7;-10.0;;;;;0.0;0.0;;0.0;0.0;710.0;1109.0;;;8.0;6;1200.0;;;;;;;;;;49.725167,-1.939833;PTE DE LA HAGUE;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;1.6000000000000227;0.7000000000000455;;4.300000000000011;;;49.725167;-1.939833;6;La Hague;50041;CA du Cotentin;200067205;Manche;50;Normandie;28;1
7335;2010-01-04T07:00:00+01:00;101570;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;40;4.6;271.25;269.85;89;10000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;2;250.0;36;20;10;100050.0;;;;271.25;;274.75;;271.15;;;;8.2;-10.0;4;0.0;;;0.0;0.0;;0.0;0.0;710.0;1108.0;;;2.0;7;240.0;;;;;;;;;;46.593833,0.314333;POITIERS-BIARD;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;-1.8999999999999773;-1.8999999999999773;;1.6000000000000227;;-2.0;46.593833;0.314333;123;Poitiers;86194;CU du Grand Poitiers;200069854;Vienne;86;Nouvelle-Aquitaine;75;1
7630;2010-01-04T07:00:00+01:00;101190;-140.0;En baisse;170;1.5;277.15;276.25;94;11000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;450.0;35;61;60;99250.0;;;;275.55;;278.15;;275.15;;;;3.6;-10.0;2;0.0;;;0.0;0.0;;3.0;4.0;710.0;1104.0;;;4.0;6;390.0;6.0;6;630.0;;;;;;;43.621,1.378833;TOULOUSE-BLAGNAC;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;4.0;2.400000000000034;;5.0;;2.0;43.621;1.378833;151;Blagnac;31069;Toulouse Métropole;243100518;Haute-Garonne;31;Occitanie;76;1
7314;2010-01-04T10:00:00+01:00;101400;-20.0;En baisse;50;10.8;274.35;271.75;83;18000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;100.0;8;800.0;34;25;60;101110.0;;;;;;;;;;;;16.5;-10.0;;;;;0.2;0.2;;;;710.0;1116.0;;;2.0;6;780.0;3.0;3;2400.0;;;;;;;46.046833,-1.4115;PTE DE CHASSIRON;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;1.2000000000000455;;;;;;46.046833;-1.4115;11;Saint-Denis-d'Oléron;17323;CC de l'Ile d'Oléron;241700624;Charente-Maritime;17;Nouvelle-Aquitaine;75;1
61980;2010-01-04T13:00:00+01:00;101100;;;90;3.1;301.05;297.65;82;15000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;3;800.0;38;27;12;;;;20.0;;;;;;;;;4.1;-10.0;;;;;0.0;;0.0;;;710.0;1104.0;2437.0;;1.0;8;780.0;6.0;3;4500.0;;;;;;;-20.8925,55.528667;GILLOT-AEROPORT;;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;27.900000000000034;;;;;;-20.8925;55.528667;8;Sainte-Marie;97418;CA Intercommunale du Nord de la Réunion (CINOR);249740119;La Réunion;974;La Réunion;4;1
61996;2010-01-04T13:00:00+01:00;100350;;;270;9.8;287.75;287.55;99;;;;;;;;;;;;;;;;;;;;;;;17.0;-10.0;;;;;0.2;;0.2;;;710.0;1117.0;;;;;;;;;;;;;;;-37.795167,77.569167;NOUVELLE AMSTERDAM;;;;14.600000000000023;;;;;;-37.795167;77.569167;27;;;;;;;;;1
71805;2010-01-04T16:00:00+01:00;98450;-70.0;8;260;6.2;275.85;275.85;100;15000.0;État du ciel inchangé dans l’ensemble;1;1;90.0;5;450.0;35;20;12;98360.0;;;;;;;;;;;;8.7;-10.0;;;;;0.0;0.0;;;;710.0;1109.0;;;5.0;6;300.0;7.0;0;6900.0;;;;;;;46.766333,-56.179167;ST-PIERRE;8;1;État du ciel inchangé dans l’ensemble;2.7000000000000455;;;;;;46.766333;-56.179167;21;;;;;;;;;1
7207;2010-01-04T19:00:00+01:00;101360;-90.0;8;70;9.8;273.55;264.35;50;;;;;;;;;;;100820.0;;;;272.85;;275.55;;;;;15.4;15.4;-10.0;;;;;0.0;0.0;;0.0;;1015.0;710.0;1115.0;;;;;;;;;;;;;;47.294333,-3.218333;BELLE ILE-LE TALUT;8;;;0.4000000000000341;-0.2999999999999545;;2.400000000000034;;;47.294333;-3.218333;34;Bangor;56009;CC de Belle Ile en Mer;245600465;Morbihan;56;Bretagne;53;1
